created_at,in_reply_to_user_id,author_id,conversation_id,id,edit_history_tweet_ids,text,author_name,label,score
2014-03-09T10:59:46.000Z,19106719,173385473,442586625411788800,442615725262266368,['442615725262266368'],@MAS our prayers are with those who have loved ones on the flight &amp; still a hope for a Miracle to happen 🙏,NeetoOz,POS,0.8337595462799072
2014-03-09T10:27:56.000Z,19106719,28861371,442586625411788800,442607710903996416,['442607710903996416'],@MAS Is it possible for a civil airplane to get out of The scope of the atmosphere of the earth ? #thinkOutOfTheBox,Mhegomaa,NEU,0.9662122130393982
2014-03-09T10:27:01.000Z,19106719,2378631914,442586625411788800,442607480229470209,['442607480229470209'],@MAS I understand the situation....not easy to find out what happened....just praying all be in a good....,anneann57,NEU,0.8567928671836853
2014-03-09T10:03:25.000Z,19106719,1668310730,442586625411788800,442601542718214144,['442601542718214144'],pietohkm😩“@MAS: No new update as yet but the search &amp; rescue teams are hard at work.Next tweet in an hour or two depending on developments.”,Novianinditaaaa,NEU,0.9754651188850403
2014-03-09T09:54:14.000Z,19106719,218387261,442586625411788800,442599230780080128,['442599230780080128'],@MAS #PrayForMH370 hope everythings well n they come back safely,Nxrxl_x,POS,0.8594075441360474
2014-03-09T09:47:01.000Z,19106719,1632951818,442586625411788800,442597415661477888,['442597415661477888'],@MAS please give us a answer.,doumotoeikou,NEU,0.8156258463859558
2014-03-09T09:43:20.000Z,19106719,395706721,442586625411788800,442596489026494464,['442596489026494464'],@MAS,dhol888,NEU,0.9518000483512878
2014-03-09T09:38:51.000Z,19106719,2277482798,442586625411788800,442595360138350592,['442595360138350592'],Pray for @MAS,Poppy1689,NEU,0.8050903081893921
2014-03-09T09:35:01.000Z,19106719,22240502,442586625411788800,442594395804561408,['442594395804561408'],“@MAS: No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments.”,Empressrox,NEU,0.8861333727836609
2014-03-09T09:32:14.000Z,19106719,57554439,442586625411788800,442593694915391490,['442593694915391490'],@MAS contact Apple to see if you guys can track any iPhone onboard #MH370,samuraijin,NEU,0.9532696604728699
2014-03-09T09:29:15.000Z,19106719,428457466,442586625411788800,442592945598775297,['442592945598775297'],Just do your best guys @MAS! #PrayForMH370,AtiqHuxley,POS,0.7334703803062439
2014-03-09T09:28:36.000Z,19106719,62151851,442586625411788800,442592782293954560,['442592782293954560'],@MAS woooohhh that seem mysterious now..,asarians,NEU,0.674133837223053
2014-03-09T09:23:06.000Z,19106719,1923669673,442586625411788800,442591396772319232,['442591396772319232'],"@mas 
so sad about this incidents.
lets pray for mh370.
may God will protect all the crew n passenger..amin.....",naizatul9,NEG,0.8236535787582397
2014-03-09T09:22:17.000Z,19106719,306846551,442586625411788800,442591191901929472,['442591191901929472'],@MAS I think Mas should stop using the flight number MH370 for live flights immediately! It is insensitive and disrespectful,HunainD,NEG,0.9812440276145935
2014-03-09T09:21:19.000Z,19106719,145508867,442586625411788800,442590946698358784,['442590946698358784'],“@MAS: No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments.”,DissaneyTodd,NEU,0.8861333727836609
2014-03-09T09:19:26.000Z,19106719,496916724,442586625411788800,442590472779755520,['442590472779755520'],“@MAS: No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments.”,uma_2530,NEU,0.8861333727836609
2014-03-09T09:18:27.000Z,19106719,755357,442586625411788800,442590224590204928,['442590224590204928'],@MAS good job guys,suanie,POS,0.9888014793395996
2014-03-09T09:16:43.000Z,19106719,936759086,442586625411788800,442589788911054848,['442589788911054848'],@MAS Hope for good news next twt!!,namphamhoai,POS,0.9895148277282715
2014-03-09T09:14:16.000Z,19106719,2370546823,442586625411788800,442589174906880000,['442589174906880000'],@MAS cari mnde lame sgt..satelit xdpt detect kah,buatduitutube,NEU,0.9747812747955322
2014-03-09T09:12:06.000Z,19106719,32347108,442586625411788800,442588627390836736,['442588627390836736'],"RT ""@MAS No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments."" :(",itspokpaek,NEG,0.9129696488380432
2014-03-09T09:11:12.000Z,19106719,53339070,442586625411788800,442588402819407873,['442588402819407873'],@MAS you guys have been working very hard. Thank you. Hope more clues are coming along.,platformb,POS,0.9677770137786865
2014-03-09T09:09:45.000Z,19106719,2286150680,442586625411788800,442588036153364480,['442588036153364480'],@MAS good luck guys,MitchiThai,POS,0.9866706728935242
2014-03-09T09:08:24.000Z,19106719,938377076,442586625411788800,442587695475613696,['442587695475613696'],@MAS ربنا يسهللكم..,taufikdaud2,NEU,0.9256475567817688
2014-03-09T09:06:42.000Z,19106719,98401983,442586625411788800,442587269602361344,['442587269602361344'],@MAS so sad to hear dat...,waseemwsm,NEG,0.9760404825210571
2014-03-09T09:06:00.000Z,19106719,197520106,442586625411788800,442587093206712320,['442587093206712320'],“@MAS: No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments.”,ian_salleh,NEU,0.8861333727836609
2014-03-09T09:05:09.000Z,19106719,2215024274,442586625411788800,442586878483496960,['442586878483496960'],“@MAS: No new update as yet but the search &amp; rescue teams are hard at work. Next tweet in an hour or two depending on developments.”,Glelhov,NEU,0.8861333727836609
