text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@flyethiopian Stop disturbing us. Your staff break into passengers luggage and steal stuff.,334032462,"31 March 2019, 5:03:40 PM",1111868745616633856,1112294382995148800,['1112294382995148800'],44869696,YarKafanchan,NEG,0.9792742133140564
@flyethiopian ❤❤❤,334032462,"31 March 2019, 4:59:50 PM",1111868745616633856,1112293415016976385,['1112293415016976385'],295647699,KiyaaJK,NEU,0.9645140171051025
@flyethiopian Fuck Ethiopia airlines I can't use that shit again 😠,334032462,"31 March 2019, 3:30:02 PM",1111868745616633856,1112270816182525952,['1112270816182525952'],982183389712150528,AtieliWilson,NEG,0.9833664894104004
"@flyethiopian @flyethiopian has been very consistent. Irrespective of the recent unforeseen incidence, I stand with #IamEthiopian",334032462,"31 March 2019, 3:06:34 PM",1111868745616633856,1112264912968003585,['1112264912968003585'],142359231,barbatuneday,POS,0.9578983783721924
@flyethiopian What was the reason of last crash?,334032462,"31 March 2019, 1:32:01 PM",1111868745616633856,1112241119365083136,['1112241119365083136'],1068577547825438723,Murad4001,NEU,0.9110456705093384
@flyethiopian @Ethiopialiveupd Ethiopian airlines are always #1,334032462,"31 March 2019, 12:42:00 PM",1111868745616633856,1112228529805185024,['1112228529805185024'],1039877198637715456,Kefelew1,POS,0.9601851105690002
"@flyethiopian @PositivelyEthio No one connects Africa like Ethiopian. Excellent job. But this video? Why use an aircraft model that has never been in ET fleet?  and what is with the whispering at the end? A bit Cheesy! Come on Ethiopian, you can do better.",334032462,"31 March 2019, 11:50:46 AM",1111868745616633856,1112215638964137984,['1112215638964137984'],34671482,michaeldgab,NEG,0.3935847282409668
@flyethiopian ♥️♥️,334032462,"31 March 2019, 8:37:03 AM",1111868745616633856,1112166887461408768,['1112166887461408768'],864484333,ateyneehlee,NEU,0.9662548303604126
@flyethiopian I am American 🇺🇸🇪🇹 I @flyethiopian !!!,334032462,"31 March 2019, 8:15:33 AM",1111868745616633856,1112161477862002689,['1112161477862002689'],62279216,JMichael_Smith,NEU,0.8921442031860352
"@flyethiopian #IamEthiopian of course. 
Une compagnie africaine, au cœur de l'Afrique mérite tout notre soutient",334032462,"31 March 2019, 5:54:06 AM",1111868745616633856,1112125879482753024,['1112125879482753024'],49097078,guyntoto,NEU,0.8752866387367249
"@flyethiopian IamEthiopian and Proud Canadian, too.",334032462,"31 March 2019, 5:38:13 AM",1111868745616633856,1112121882055077888,['1112121882055077888'],51259607,iDefendEthiopia,POS,0.9635260105133057
@flyethiopian #IamEthiopian and I proudly stand with @flyethiopian,334032462,"31 March 2019, 5:02:03 AM",1111868745616633856,1112112780209987585,['1112112780209987585'],938372761080221698,wintasg,POS,0.9663141369819641
"@flyethiopian #IamEthiopian 
#IamPanAfrican
#Paintingtheskiesblack",334032462,"31 March 2019, 4:40:00 AM",1111868745616633856,1112107229484863488,['1112107229484863488'],1026761858185920512,Belen_Mohammed,NEU,0.7937946319580078
@flyethiopian @MariaSTsehai best flight with fantastic routes...raise up the hidden spirit of Africa,334032462,"31 March 2019, 4:18:32 AM",1111868745616633856,1112101827443601408,['1112101827443601408'],1111931365476495360,Patrick_Patrima,POS,0.9907032251358032
@flyethiopian Not digging the Boeing 747 in the video. ET does not operate any 747.,334032462,"31 March 2019, 3:53:16 AM",1111868745616633856,1112095469071560704,['1112095469071560704'],1007620434831945731,Etus2K,NEG,0.9251018762588501
@flyethiopian @Ethiopialiveupd Proud Eritrean 🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷,334032462,"31 March 2019, 3:33:49 AM",1111868745616633856,1112090577238138883,['1112090577238138883'],1180387141,HenokGeb,POS,0.986190915107727
@flyethiopian I am zimbabwean I stand with Ethiopian airways,334032462,"31 March 2019, 2:46:25 AM",1111868745616633856,1112078647811325957,['1112078647811325957'],1051374860625211398,SVMusarapasi,NEU,0.5371731519699097
"@flyethiopian Yeah I’ll fly you if you actually fly 747s, if not then stop lying",334032462,"31 March 2019, 2:14:26 AM",1111868745616633856,1112070597041942529,['1112070597041942529'],1092992785433665536,HarbingerOf747,NEU,0.5078449249267578
@flyethiopian #IamKenyan @KenyaAirways #ThePrideOfAfrica #KenyaAirways 🇰🇪✈️🛫🛬🛩💺,334032462,"31 March 2019, 12:57:49 AM",1111868745616633856,1112051315998420992,['1112051315998420992'],27301793,JohnThoithi,NEU,0.8774730563163757
@flyethiopian #Ethiopian,334032462,"30 March 2019, 11:28:34 PM",1111868745616633856,1112028855919935488,['1112028855919935488'],317338404,111990ab,NEU,0.9586640000343323
"@flyethiopian Excellent video. Love the brand. Two things.
1. You guys don't have a 747 in your fleet so why use it in your video (0:01)
2. The whispering at the end... were you looking to scare the audience? It's working",334032462,"30 March 2019, 9:40:12 PM",1111868745616633856,1112001584295280640,['1112001584295280640'],406836967,thejuniorjohn,POS,0.9555718898773193
@flyethiopian I am Ethiopian!!! Praud fly our air lines.,334032462,"30 March 2019, 9:05:00 PM",1111868745616633856,1111992726671839238,['1111992726671839238'],1069496197637844992,Abereha1,POS,0.5918367505073547
@flyethiopian #IamEthiopian #TheNewspiritofAfrica 💪💪💪,334032462,"30 March 2019, 8:44:47 PM",1111868745616633856,1111987637089386497,['1111987637089386497'],401962169,hunde_dechasa,POS,0.523647129535675
@flyethiopian Wish to visit Ethiopia someday 😊,334032462,"30 March 2019, 8:28:45 PM",1111868745616633856,1111983603980734464,['1111983603980734464'],2260073185,bddt9,POS,0.6957195401191711
@flyethiopian How do I get my lost luggage,334032462,"30 March 2019, 8:02:17 PM",1111868745616633856,1111976945384898561,['1111976945384898561'],1082556536512266240,JayJudge1,NEU,0.8789771199226379
@flyethiopian parad of afrca,334032462,"30 March 2019, 7:42:06 PM",1111868745616633856,1111971863608127489,['1111971863608127489'],1063128817655599105,haadi68502017,NEU,0.9591835737228394
@flyethiopian @Ethiopialiveupd So am I,334032462,"30 March 2019, 7:37:23 PM",1111868745616633856,1111970679111471105,['1111970679111471105'],1332038064,Cagdheer23,NEU,0.9272083640098572
@flyethiopian @shobanes see foooooooood! https://t.co/PDSPcLCqHg,334032462,"30 March 2019, 7:31:34 PM",1111868745616633856,1111969211788742657,['1111969211788742657'],1041955552119668737,AiruJackie,POS,0.6956762671470642
"@flyethiopian I am Somalian 
East And West Somali airlines is the best https://t.co/uCFxoL13D2",334032462,"30 March 2019, 7:30:47 PM",1111868745616633856,1111969015554076672,['1111969015554076672'],742619239404687360,salemaanadan,POS,0.9787675142288208
"@flyethiopian #IamEthiopian 
#cloudnine
I am Kenyan though🇰🇪🇰🇪🇰🇪 https://t.co/VZjYqdTYCv",334032462,"30 March 2019, 6:50:05 PM",1111868745616633856,1111958771809615872,['1111958771809615872'],1041955552119668737,AiruJackie,NEU,0.9397544264793396
@flyethiopian We love Ethiopian,334032462,"30 March 2019, 6:42:25 PM",1111868745616633856,1111956845768380416,['1111956845768380416'],201989140,Ewelyyke,POS,0.9924376606941223
@flyethiopian Excelente vídeo!,334032462,"30 March 2019, 6:34:01 PM",1111868745616633856,1111954729633017856,['1111954729633017856'],100038253,jonathas73,POS,0.5589249730110168
"@flyethiopian Yoadan ,How wonderful !",334032462,"30 March 2019, 6:27:45 PM",1111868745616633856,1111953151589007360,['1111953151589007360'],923832469429870592,SolomonMakonnen,POS,0.9919400811195374
@flyethiopian Me too #IamEthiopian with love from London https://t.co/6cBKPWctSv,334032462,"30 March 2019, 6:14:02 PM",1111868745616633856,1111949702101123072,['1111949702101123072'],978466908,AdeleCutler,POS,0.9871806502342224
@flyethiopian Ma best choice,334032462,"30 March 2019, 5:47:09 PM",1111868745616633856,1111942936277778432,['1111942936277778432'],1098916928352120833,mercmos,POS,0.6949955224990845
@flyethiopian Love Ethiopia even if I'm not was born their.,334032462,"30 March 2019, 5:45:10 PM",1111868745616633856,1111942435221856258,['1111942435221856258'],2605433192,aaamoudi555,POS,0.9914018511772156
"@flyethiopian @KoinangeJeff I am Zimbabwean by origin, Ethiopian in travelling..#IamEthiopian https://t.co/kqm41huQMJ",334032462,"30 March 2019, 5:44:44 PM",1111868745616633856,1111942327982018568,['1111942327982018568'],432981869,kudamuzoriwa,NEU,0.9320982098579407
@flyethiopian So am I.,334032462,"30 March 2019, 5:44:08 PM",1111868745616633856,1111942178090168320,['1111942178090168320'],1424604000,ShewaregaA,NEU,0.9358006715774536
@flyethiopian Can you tell us why your pilots did not know how to switch of the MCAS circuit breakers? Boeing had issued a emergency airworthiness directive in November 2018 and pilots worldwide were communicating on forums on how to deal with MCAS trouble,334032462,"30 March 2019, 5:34:01 PM",1111868745616633856,1111939631841505280,['1111939631841505280'],1269101586,KieNjiru,NEU,0.5279848575592041
@flyethiopian @Ethiopialiveupd https://t.co/hgnEKhW3Yi,334032462,"30 March 2019, 4:52:19 PM",1111868745616633856,1111929138435276801,['1111929138435276801'],1542253105,BelenAfrase,NEU,0.9506785869598389
@flyethiopian So am I.,334032462,"30 March 2019, 4:24:17 PM",1111868745616633856,1111922081598488576,['1111922081598488576'],1092354339623104512,MengistuGedefa,NEU,0.9358006715774536
"@flyethiopian Kenyan! @KenyaAirways , the pride of Africa!",334032462,"30 March 2019, 4:15:00 PM",1111868745616633856,1111919744876204034,['1111919744876204034'],311972381,sammyzk,POS,0.9826362133026123
@flyethiopian God bless #Ethiopian,334032462,"30 March 2019, 3:57:37 PM",1111868745616633856,1111915371005702145,['1111915371005702145'],2536353437,bungire_obang,POS,0.9754670858383179
@flyethiopian Same here ✋,334032462,"30 March 2019, 3:24:56 PM",1111868745616633856,1111907144130007040,['1111907144130007040'],1220925306,OchiengJasper,NEU,0.9623897671699524
@flyethiopian @KoinangeJeff The nerve...,334032462,"30 March 2019, 3:21:47 PM",1111868745616633856,1111906352920559618,['1111906352920559618'],1910863296,cellestialtech,NEU,0.9482712745666504
@flyethiopian Will fly @flyethiopian on 31st April to JNB,334032462,"30 March 2019, 3:13:22 PM",1111868745616633856,1111904235875168256,['1111904235875168256'],1966243316,abebe_mekonnen,NEU,0.9197604656219482
@flyethiopian Always good traveling with them,334032462,"30 March 2019, 2:33:06 PM",1111868745616633856,1111894100771594241,['1111894100771594241'],1095351290828410882,AkinsurojuTobi,POS,0.9907848834991455
@flyethiopian I am Nigerian and I stand with Ethiopia,334032462,"30 March 2019, 2:30:56 PM",1111868745616633856,1111893557327990784,['1111893557327990784'],404884207,akhigbe22,POS,0.6348180770874023
@flyethiopian @KoinangeJeff I AM BRIAN,334032462,"30 March 2019, 2:27:57 PM",1111868745616633856,1111892807520866304,['1111892807520866304'],963464857776525312,ghostoforeo,NEU,0.8777250647544861
@flyethiopian #IamEthiopian,334032462,"30 March 2019, 2:17:39 PM",1111868745616633856,1111890213872287744,['1111890213872287744'],3332298453,mzet_mzamisto,NEU,0.8121061325073242
"@flyethiopian I am Rwandan, @FlyRwandAir #FlyTheDreamOfAfrica https://t.co/9ZQASd8S2A",334032462,"30 March 2019, 2:04:34 PM",1111868745616633856,1111886921859506177,['1111886921859506177'],711085034,dieudus1,NEU,0.5586216449737549
@flyethiopian Not my proudest March (2019) but #IamEthiopian,334032462,"30 March 2019, 1:57:18 PM",1111868745616633856,1111885090798403584,['1111885090798403584'],1078950680793108480,EnjaMeda,NEU,0.660603940486908
@flyethiopian @KoinangeJeff No as long as it still get it's planes from Boeing. Which cares much about money than safety.,334032462,"30 March 2019, 1:57:07 PM",1111868745616633856,1111885045076279297,['1111885045076279297'],1185237870,MigwaStephen,NEG,0.853993833065033
@flyethiopian me too #IamEthiopian,334032462,"30 March 2019, 1:55:33 PM",1111868745616633856,1111884652283940866,['1111884652283940866'],729336287275048960,fikadu_19,NEU,0.6550127267837524
@flyethiopian #IamEthiopian @flyethiopian https://t.co/MSki9oc8gq,334032462,"30 March 2019, 1:54:13 PM",1111868745616633856,1111884318325047296,['1111884318325047296'],1082711498412249093,FalckJeppe,NEU,0.9354320168495178
@flyethiopian Ethiopia 💪💪,334032462,"30 March 2019, 1:42:29 PM",1111868745616633856,1111881362112479232,['1111881362112479232'],888120682944413696,dracosh_draco,NEU,0.9615432620048523
@flyethiopian Urugendo ruhire,334032462,"30 March 2019, 1:37:10 PM",1111868745616633856,1111880025987518465,['1111880025987518465'],1111225419800477696,NiyomugaboVale5,NEU,0.9494925141334534
@flyethiopian A little too much whispering at the end..but it’s great!,334032462,"30 March 2019, 1:36:41 PM",1111868745616633856,1111879905380315137,['1111879905380315137'],922162874725883906,BrookMakonnen,POS,0.9900299310684204
@flyethiopian Ethiopian with proud!,334032462,"30 March 2019, 1:34:53 PM",1111868745616633856,1111879452294819841,['1111879452294819841'],3331408139,ErmiasEthiopia,POS,0.9685876369476318
@flyethiopian #IamEthiopian I stand with #Ethiopian https://t.co/NGaPSbeV7X,334032462,"30 March 2019, 1:31:21 PM",1111868745616633856,1111878562754293761,['1111878562754293761'],474900800,SolomonADersso,POS,0.8453829288482666
@flyethiopian 🔥🔥🔥🔥🔥🔥,334032462,"30 March 2019, 1:29:37 PM",1111868745616633856,1111878125288386560,['1111878125288386560'],2939643911,aterfie121212,NEU,0.9692748785018921
@flyethiopian I fly ethiopianairlines,334032462,"30 March 2019, 1:03:16 PM",1111868745616633856,1111871494450282496,['1111871494450282496'],271281417,OtunbaOlaInuKan,NEU,0.8834615349769592
@flyethiopian Ethiopian definitely,334032462,"30 March 2019, 1:00:39 PM",1111868745616633856,1111870834979819520,['1111870834979819520'],36020668,Meltweet_,NEU,0.8542641997337341
@flyethiopian #flyEthiopia staff members specially marketing staffs are ready to marketing there service to the whole world through different media to regenerating and empowering the air lines to boost the the confidence of their customers and staffs also. #IamEthiopian,334032462,"30 March 2019, 12:59:57 PM",1111868745616633856,1111870659099938817,['1111870659099938817'],956804092579467264,DanielNemie,POS,0.9482467770576477
@flyethiopian #African,334032462,"30 March 2019, 12:55:04 PM",1111868745616633856,1111869432480059392,['1111869432480059392'],878725852745404419,Fred_Makeba,NEU,0.9424548745155334
@flyethiopian I can see at the beginning a Boeing 747 landing. Do u have now a B747? Or the video was stollen,334032462,"30 March 2019, 12:55:00 PM",1111868745616633856,1111869414591422465,['1111869414591422465'],964818309110788096,darmusho,NEU,0.9224387407302856
@flyethiopian update the incident,334032462,"30 March 2019, 12:53:32 PM",1111868745616633856,1111869046620868609,['1111869046620868609'],977141055161331712,Mosahersi,NEU,0.9572176933288574
