text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
"Unimaginable...""@MAS: For the families, every minute is like an hour. Please keep them in your thoughts as we continue to search for MH370""",19106719,"11 March 2014, 1:20:53 AM",443060945057636352,443089122048376832,['443089122048376832'],27840350,DonChampionTV,NEU,0.8711586594581604
@MAS @ChristianL4dy Continuing prayers for all involved.,19106719,"11 March 2014, 12:42:56 AM",443060945057636352,443079572331175937,['443079572331175937'],1880278158,vixoconn,NEU,0.866367518901825
"@MAS hope they are save in the airplane..
will pray #mh370 .",19106719,"11 March 2014, 12:41:54 AM",443060945057636352,443079312636260353,['443079312636260353'],1953712830,AmarZura,POS,0.7125734090805054
Semoga segala usaha @MAS &amp; semua orang mendatangkan hasil. All the best!,19106719,"11 March 2014, 12:00:24 AM",443060945057636352,443068867414204417,['443068867414204417'],250580338,21Nurull,POS,0.986253559589386
@MAS @carmensoo Lord Your comfort and peace be upon them... our tight hugss to them..,19106719,"10 March 2014, 11:58:58 PM",443060945057636352,443068505793896448,['443068505793896448'],92305954,dhengvz,POS,0.9484502673149109
@MAS,19106719,"10 March 2014, 11:52:54 PM",443060945057636352,443066978454892546,['443066978454892546'],1394844276,yuaysh,NEU,0.9249069094657898
"@MAS just want to know why you let 2 stranger get in the airplane? When they checked in, you can see their passport! Right?",19106719,"10 March 2014, 11:45:13 PM",443060945057636352,443065046415839236,['443065046415839236'],78582104,SeenWorld,NEG,0.7393695116043091
@MAS wish u a good luck. And may God always with u all. Hope to hear some good news. ;-),19106719,"10 March 2014, 11:42:36 PM",443060945057636352,443064388669288448,['443064388669288448'],2378820996,nurhabibahkamal,POS,0.9915363788604736
@MAS grow up,19106719,"10 March 2014, 11:37:50 PM",443060945057636352,443063187458760704,['443063187458760704'],66035059,karen_xxxxxxx,NEU,0.8128117918968201
"@MAS highly appreciate the way u handling this issue with full patience and care, my prayers are always with them",19106719,"10 March 2014, 11:37:27 PM",443060945057636352,443063092012789760,['443063092012789760'],2192140626,soondelion,POS,0.975173830986023
@MAS May All our prayers be with you. Semoga Allah memberikan petunjuk dalam mencari pesawat yang hilang serta penumpang yang selamat,19106719,"10 March 2014, 11:35:18 PM",443060945057636352,443062551438299137,['443062551438299137'],83403638,ChaozCrazee,POS,0.8115963339805603
"@MAS I need a quick confirmation about 8°41'42.5""N 106°35'25.5""E . its spreading among us. Pls.",19106719,"10 March 2014, 11:35:15 PM",443060945057636352,443062537882324992,['443062537882324992'],393437522,Izifah_Diza,NEU,0.9602946639060974
"@MAS gud luck,i always pray for MH370",19106719,"10 March 2014, 11:33:33 PM",443060945057636352,443062110952493056,['443062110952493056'],2382347892,037a6ea233d04a3,POS,0.9358149766921997
@MAS although its hard but pls do what u guys thnk d best.u hv d entire nation to support u.we believe in u.,19106719,"10 March 2014, 11:33:21 PM",443060945057636352,443062058104258560,['443062058104258560'],251901294,syazwaninawzays,POS,0.962346076965332
@MAS InsyaAllah..,19106719,"10 March 2014, 11:32:35 PM",443060945057636352,443061866751750144,['443061866751750144'],2326666711,ainjalanni,NEU,0.742645263671875
"@MAS I think you guys should check the Tohchu Island,its land and water.idk but just give a try",19106719,"10 March 2014, 11:32:26 PM",443060945057636352,443061829468557312,['443061829468557312'],197778353,Lover_rukil,NEU,0.9533519744873047
@MAS @inquirerdotnet Lord please...feeling sad :(,19106719,"10 March 2014, 11:31:59 PM",443060945057636352,443061717946212352,['443061717946212352'],209980967,loica0802,NEG,0.9665277004241943
@MAS I have two things in my mind .. 1) its hijacked 2) vietnam shot it down (entering their waters without notifying them),19106719,"10 March 2014, 11:31:54 PM",443060945057636352,443061694437154816,['443061694437154816'],323721775,TheRealShaz91,NEG,0.9309072494506836
@MAS of course. God be with you all :),19106719,"10 March 2014, 11:31:42 PM",443060945057636352,443061644122279936,['443061644122279936'],463449826,mskiddie18,POS,0.9858760237693787
@MAS V All R Praying ! God Bless !,19106719,"10 March 2014, 11:31:32 PM",443060945057636352,443061604238635008,['443061604238635008'],1334601709,Drsheikhamina,POS,0.9792263507843018
@MAS prayers for answers soon.,19106719,"10 March 2014, 11:31:23 PM",443060945057636352,443061565819195393,['443061565819195393'],328101262,TanyaNoyes,NEU,0.7490265965461731
@MAS highly appreciate the way you are handling this sensitive issue wth utmost patience and care. Prayers for the missing.,19106719,"10 March 2014, 11:31:14 PM",443060945057636352,443061526887694336,['443061526887694336'],140324109,rocky_karthik,POS,0.9349474906921387
"“@MAS:For the families involved,every minutes like an hour.Pls keep them in your thoughts as we continue to search for MH370 thru the night",19106719,"10 March 2014, 11:30:13 PM",443060945057636352,443061272297226240,['443061272297226240'],590880630,JivanrajV,NEU,0.9425767660140991
