text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS 我們的飛機在哪兒！,19106719,"15 March 2014, 10:32:20 AM",444331844574539776,444677448341282817,['444677448341282817'],1179478519,Bazinga531,NEU,0.9410664439201355
@MAS,19106719,"15 March 2014, 9:11:53 AM",444331844574539776,444657205560614913,['444657205560614913'],1914086564,raboodj,NEU,0.9249069094657898
@MAS hope n always prey....amin,19106719,"15 March 2014, 8:35:13 AM",444331844574539776,444647975575228416,['444647975575228416'],2193271711,AinaRynn,POS,0.7370020747184753
@MAS If the phones of passengers are still ringing then the plane can be located using these phones.,19106719,"15 March 2014, 8:12:22 AM",444331844574539776,444642228099907584,['444642228099907584'],276899256,ChemaswetKisos,NEU,0.9642204642295837
"@MAS Of course not.  You have ZERO security measures, your people only lie and interfere with the investigation-you SHOULD be grounded NOW",19106719,"15 March 2014, 8:00:54 AM",444331844574539776,444639339733991424,['444639339733991424'],63740523,LauraStraightUp,NEG,0.9794408082962036
@MAS y'all need Olivia Pope @kerrywashington @ScandalABC on this #MalaysiaAirlines #missingplane #Scandal,19106719,"15 March 2014, 7:39:38 AM",444331844574539776,444633986879746048,['444633986879746048'],225246772,shuluver,NEU,0.9479314088821411
@MAS Can someone explain why they have not searched the homes of the two pilots yet??,19106719,"15 March 2014, 3:51:50 AM",444331844574539776,444576660826775552,['444576660826775552'],1516396423,Night_Owl_Nest,NEG,0.5857660174369812
The way @MAS have handled #Flight370 nothing short of #catastrophic. Show a modicum of respect to the families. Terrorism still possibility,19106719,"15 March 2014, 1:05:36 AM",444331844574539776,444534828747472896,['444534828747472896'],372081448,OneNigelWilson,NEG,0.9395915865898132
"We keep on praying. Stay strong! “@MAS: We're fully aware of the on-going speculations, however we have no new leads on the situation...”",19106719,"14 March 2014, 9:28:31 PM",444331844574539776,444480197903937536,['444480197903937536'],33187774,dearscarjames,POS,0.9439555406570435
@MAS #missing Plane secretly highjacked to #Iran - a hunch that may pan out?  #Iranian News blackout accounts for coverup?,19106719,"14 March 2014, 8:48:02 PM",444331844574539776,444470010044747776,['444470010044747776'],39593648,colombonovo,NEG,0.7324367165565491
"@MAS @jonostrower still cannot fathom how you can lose a #777 in today's world. I can track my #iPhone within 10ft, it's a #Boeing #Aircraft",19106719,"14 March 2014, 8:30:47 PM",444331844574539776,444465667841224704,['444465667841224704'],15436488,chrisrotella,NEG,0.6948163509368896
@MAS at The #Pavillion #KualaLumpur http://t.co/4f3qACylB4,19106719,"14 March 2014, 7:59:54 PM",444331844574539776,444457897158668288,['444457897158668288'],25170851,daalley,NEU,0.978627622127533
@MAS you need to see this http://t.co/CJhqy19c68,19106719,"14 March 2014, 7:59:06 PM",444331844574539776,444457693273522177,['444457693273522177'],25170851,daalley,NEU,0.7789138555526733
@MAS Tell me something that people don't know already,19106719,"14 March 2014, 6:29:46 PM",444331844574539776,444435213259522048,['444435213259522048'],66267746,antoine_tyc,NEU,0.9300520420074463
"@MAS sir,plz,in free time read also my tweets for air disasters.may be it will help in finding SOLUTIONS TO AIR DISASTERS",19106719,"14 March 2014, 6:01:36 PM",444331844574539776,444428123665629184,['444428123665629184'],580938218,timewarp3369,NEU,0.8701251745223999
"“@MAS:We're fully aware of the on-going speculations, however we have no new leads on the situation - http://t.co/3uvHXvuh6B” @CNN @AJELive",19106719,"14 March 2014, 5:05:17 PM",444331844574539776,444413951564972032,['444413951564972032'],148147963,wezventura,NEU,0.9587754011154175
Eventually @MAS we'll tweet that they cannot confirm whether Flight 370's location is known or unknown. #MH370,19106719,"14 March 2014, 4:23:25 PM",444331844574539776,444403416853266432,['444403416853266432'],463891696,MiepvonSydow,NEU,0.6031183004379272
@MAS,19106719,"14 March 2014, 4:18:34 PM",444331844574539776,444402194729549824,['444402194729549824'],1394844276,yuaysh,NEU,0.9249069094657898
"“@MAS: [#MASalert] We're fully aware of the on-going speculations, however we have no new leads on the situation - http://t.co/GH0P7lrhjI”??",19106719,"14 March 2014, 3:06:49 PM",444331844574539776,444384137911480320,['444384137911480320'],43964874,poliquest,NEU,0.9297068119049072
@MAS try to search around THO CHU Island Vietnam,19106719,"14 March 2014, 2:27:30 PM",444331844574539776,444374242453237760,['444374242453237760'],71199554,abangyuda,NEU,0.9768708944320679
@MAS how is it possible with the current technology to lose a plane ?,19106719,"14 March 2014, 1:49:49 PM",444331844574539776,444364759723700224,['444364759723700224'],400086647,RemyAuclaire,NEG,0.9130009412765503
@MAS send my kisses and hugs to all your Crews...keep smiling on board.,19106719,"14 March 2014, 12:46:56 PM",444331844574539776,444348936447213568,['444348936447213568'],90058630,abuyonce,POS,0.9903378486633301
@MAS appreciate the care. We pray for MH370's return.,19106719,"14 March 2014, 12:23:27 PM",444331844574539776,444343024835784705,['444343024835784705'],94752932,sai_dp,POS,0.9825535416603088
@MAS ..u guys may hv missed something out..perhaps check out record frm capt zaharie simulator at home..cld left some clues,19106719,"14 March 2014, 12:07:31 PM",444331844574539776,444339016733687809,['444339016733687809'],537416705,manness1,NEU,0.7649549245834351
@MAS at least. Do know that I am with you in this.,19106719,"14 March 2014, 11:47:48 AM",444331844574539776,444334053299200000,['444334053299200000'],325508125,aliimranmn,POS,0.7995337843894958
"“@MAS: [#MASalert] We're fully aware of the on-going speculations, however we have no new leads on the situation - http://t.co/ThXpmJOFdQ”",19106719,"14 March 2014, 11:46:53 AM",444331844574539776,444333822495059968,['444333822495059968'],20583139,sumishanaidu,NEU,0.9562894105911255
@MAS Doakanlah MH 370 SUPAYA MEREKA SELAMAT...,19106719,"14 March 2014, 11:46:15 AM",444331844574539776,444333665049264129,['444333665049264129'],2265354584,wrdafrsya,NEU,0.9739125967025757
@MAS semoga di permudahkan #mh370,19106719,"14 March 2014, 11:45:52 AM",444331844574539776,444333566176919552,['444333566176919552'],44683612,solehnet,NEU,0.9775915145874023
LATEST MEDIA RELEASE from @MAS regarding #MH370 ..http://t.co/xksOQl2pHT,19106719,"14 March 2014, 11:44:25 AM",444331844574539776,444333202702737408,['444333202702737408'],864233112,tomkorocz,NEU,0.9756475687026978
"@MAS @jonostrower we don't know what you see, but I think we see it too.... #MH370",19106719,"14 March 2014, 11:43:44 AM",444331844574539776,444333028652093440,['444333028652093440'],1409085349,sylvainfaust,NEU,0.9661652445793152
@MAS fuck,19106719,"14 March 2014, 11:43:00 AM",444331844574539776,444332847734595584,['444332847734595584'],29023749,jackwongdbi,NEG,0.9656938910484314
@MAS Don't give up,19106719,"14 March 2014, 11:42:00 AM",444331844574539776,444332593891131392,['444332593891131392'],270299284,xitane,POS,0.6235959529876709
@MAS I appreciate the care you are giving to the families.  Hoping you find them answers soon,19106719,"14 March 2014, 11:41:24 AM",444331844574539776,444332442271219712,['444332442271219712'],34617854,fierymom3,POS,0.9877821803092957
