text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS can Umake stat on #MH370 #Maldives sight 6:15am SE towd #diegogarcia 1:10 flt time arri 7:25am cell con 7:40am 8:11 last ping on tarmac,19106719,"24 March 2014, 10:11:29 PM",448110947937165312,448114887429214208,['448114887429214208'],50530789,NedaAgain,NEU,0.9797189235687256
@MAS http://t.co/x0fBuARxzL,19106719,"24 March 2014, 10:10:34 PM",448110947937165312,448114659124457473,['448114659124457473'],190994678,2sayornot2say,NEU,0.9681214690208435
"@MAS its a bad time for mas, must prepared in all circumstances, we malaysian must support our leaders for thier great effort",19106719,"24 March 2014, 10:09:55 PM",448110947937165312,448114492249886720,['448114492249886720'],2320208791,many3773,NEU,0.6464812159538269
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/O7B5yXWI7H”",19106719,"24 March 2014, 10:09:41 PM",448110947937165312,448114434632732673,['448114434632732673'],252485401,MichaelOng86,NEU,0.7528823018074036
@MAS  RIP MH370,19106719,"24 March 2014, 10:08:52 PM",448110947937165312,448114227643822080,['448114227643822080'],361642910,kangcs9339,NEU,0.9163926839828491
@MAS RIP (return if possible) MH370...,19106719,"24 March 2014, 10:08:40 PM",448110947937165312,448114178675314688,['448114178675314688'],2398115844,NoraLantukan,NEU,0.8686882257461548
@MAS @VeroPuntoCom can i have a free ticket for them?,19106719,"24 March 2014, 10:08:37 PM",448110947937165312,448114168382898177,['448114168382898177'],590142631,ElBiskuit,NEU,0.8787434697151184
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/QwSPEkbwe7”",19106719,"24 March 2014, 10:07:11 PM",448110947937165312,448113804392415232,['448113804392415232'],73670513,PabloReinah,NEU,0.7519379258155823
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/Mx6Dz99uqw”",19106719,"24 March 2014, 10:04:23 PM",448110947937165312,448113101989105664,['448113101989105664'],80521629,VinoGBastian__,NEU,0.7568801045417786
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/n7cbotvfCw”",19106719,"24 March 2014, 10:02:12 PM",448110947937165312,448112552526876672,['448112552526876672'],109485339,John23VC,NEU,0.7494646310806274
"@MAS Berdoa agar jumpa kapten,pem kapten,anak kapal dan penumpang dengan selamat tetapi hari ini menerima berita sedih.",19106719,"24 March 2014, 10:02:06 PM",448110947937165312,448112528170573825,['448112528170573825'],2177672006,ZairinIsmail,NEU,0.9770350456237793
@MAS ..i dont hv data dtls but it is still incloncusive..inmarsat detcted but is thre 100% proof?..debris found doesnt reflect d actual loc,19106719,"24 March 2014, 10:01:31 PM",448110947937165312,448112380501696512,['448112380501696512'],537416705,manness1,NEU,0.8823272585868835
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/OOXWGuHUw9”",19106719,"24 March 2014, 9:59:35 PM",448110947937165312,448111894981652480,['448111894981652480'],378418378,Khaledmhd,NEU,0.7522122859954834
"@MAS Do MAS have any remedy or ""pampasan"" that MAS will give to the family members of those on board on MH370?",19106719,"24 March 2014, 9:59:30 PM",448110947937165312,448111870898343936,['448111870898343936'],513013129,ChiaWeiSiong,NEU,0.9552197456359863
@MAS yu,19106719,"24 March 2014, 9:59:26 PM",448110947937165312,448111854875709440,['448111854875709440'],1394844276,yuaysh,NEU,0.9417581558227539
@MAS Takziah,19106719,"24 March 2014, 9:59:06 PM",448110947937165312,448111769999773698,['448111769999773698'],2412063743,SammyYusof,NEU,0.9575530290603638
@MAS Distraught #MH370 families told by text message to assume‘beyond doubt no one survived’ http://t.co/BNVf43wGEu  http://t.co/ieNw0K45Fu,19106719,"24 March 2014, 9:58:53 PM",448110947937165312,448111718963875840,['448111718963875840'],50530789,NedaAgain,NEG,0.6764715313911438
"RT @MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/Ufu74RzAPQ",19106719,"24 March 2014, 9:58:51 PM",448110947937165312,448111710256525312,['448111710256525312'],16929003,Matymen,NEU,0.7378361225128174
@MAS condolence to all families member that affected,19106719,"24 March 2014, 9:58:09 PM",448110947937165312,448111531863977984,['448111531863977984'],2200480554,michaelkk59,NEU,0.8310834169387817
"RT @MAS: We humbly offer our sincere thoughts, prayers and condolences to everyone affected by #MH370 tragedy http://t.co/mOVm3fsoh0",19106719,"24 March 2014, 9:57:44 PM",448110947937165312,448111427547451392,['448111427547451392'],16334480,MickiMaynard,NEU,0.7976139783859253
@MAS alfatihah for muslim passanger. ..,19106719,"24 March 2014, 9:57:21 PM",448110947937165312,448111330759700480,['448111330759700480'],2331127243,4545Olol,NEU,0.9714474678039551
@MAS Salam Takziah,19106719,"24 March 2014, 9:56:40 PM",448110947937165312,448111159099400192,['448111159099400192'],1822814209,LynasLina,NEU,0.9699048399925232
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/8rGnbRDHb1” @nbc6",19106719,"24 March 2014, 9:56:29 PM",448110947937165312,448111114547900416,['448111114547900416'],1855328768,jamieNBC6,NEU,0.7430779337882996
@MAS al fatihah,19106719,"24 March 2014, 9:56:23 PM",448110947937165312,448111087368421376,['448111087368421376'],1822814209,LynasLina,NEU,0.9622454047203064
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/5e2OwE7lQf”",19106719,"24 March 2014, 9:56:14 PM",448110947937165312,448111050882174976,['448111050882174976'],830877866,emmanuelbadong,NEU,0.7563892006874084
"“@MAS: We humbly offer our sincere thoughts, prayers
and condolences to everyone affected by #MH370 tragedy - http://t.co/MRWEHzs37U”",19106719,"24 March 2014, 9:56:04 PM",448110947937165312,448111009086337024,['448111009086337024'],87868847,X556,NEU,0.7622767090797424
