text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS Vous pouvez regarder la vidéo de la compagnie Malaysian Airline ici.  http://t.co/fnP1E2JSCp,19106719,"18 March 2014, 7:12:52 PM",445377831363559425,445895611330879488,['445895611330879488'],1443601326,jessiehades4433,NEU,0.9751991033554077
Blessings! F370 BE BACK REAL SOON~ ALL OK INSIDE HOLLOW EARTH. HELP THEM~GOOGLE *NESARA LAW* RT - TALK/Listen@ http://t.co/TpmNUyyCgL  @MAS,19106719,"18 March 2014, 5:18:49 PM",445377831363559425,445866907808182272,['445866907808182272'],1123075297,ArchAngelRich,POS,0.9775099158287048
@MAS Since when have we not been able to find a missing plane? It's incredible! I have a feeling that plane landed in the wrong territory 😞,19106719,"18 March 2014, 12:51:39 PM",445377831363559425,445799676059475970,['445799676059475970'],98443617,AlexArreolaa,NEG,0.7524633407592773
@mas tidak ada pembajakan tidak ada terorism di pesawat malaysia pesawat malaysia jatuh di laut aceh,19106719,"18 March 2014, 12:16:54 PM",445377831363559425,445790928713043968,['445790928713043968'],505675692,karsoabdulyasin,NEU,0.9619609117507935
@MAS stay strong MAS! We will always be with U!!,19106719,"18 March 2014, 7:16:45 AM",445377831363559425,445715394678882304,['445715394678882304'],2386026684,MKMelayu1st,POS,0.9840801358222961
@MAS how ya'll niggas lose a whole airplane,19106719,"18 March 2014, 5:47:44 AM",445377831363559425,445692989869154305,['445692989869154305'],163350867,CynTheBoss,NEG,0.9602998495101929
"@MAS u guys are unbelievable...Not your fault but still it is...R u sure you are not missing,how can u not screen properly?? So sad for fams",19106719,"18 March 2014, 5:28:44 AM",445377831363559425,445688210229055490,['445688210229055490'],64938003,Meenaxi_r,NEG,0.979611337184906
@MAS has this plane landed in Somalia?,19106719,"18 March 2014, 2:38:46 AM",445377831363559425,445645437832552451,['445645437832552451'],97636598,Costel_Petre,NEU,0.9670864939689636
@MAS they should try to trace the phone numbers of people in the plane.,19106719,"18 March 2014, 1:37:40 AM",445377831363559425,445630061815681024,['445630061815681024'],587641068,PMauji,NEU,0.9456595182418823
QUIEN COÑO VA AGARRAR UN AVIÓN CON ESTOS LOCOS @MAS Thank you for your support during this difficult time. Malaysia Airlines As the SAR eff,19106719,"18 March 2014, 1:13:37 AM",445377831363559425,445624008764321792,['445624008764321792'],54010351,LouisBuchanans,POS,0.8835005760192871
@MAS  This country needs to get it's head on straight. ..let other countries look at this. You don't seem to know what you are doing.,19106719,"18 March 2014, 12:17:38 AM",445377831363559425,445609919354777601,['445609919354777601'],503064233,vickiemanthei,NEG,0.9222002029418945
@MAS very glad to help n give a hand if abke to and know!IF NOT THEY COULD HAVE NEVER INFO YOU ABOUT TECHNICAL IN PAST ALSO FACEBOOK YOUR OF,19106719,"18 March 2014, 12:14:16 AM",445377831363559425,445609072059240448,['445609072059240448'],223171129,nelsonlariccia,POS,0.9845539331436157
@MAS lets stay positive and have faith in OUR CAPTAIN... #IHaveFaithInCaptZahari,19106719,"17 March 2014, 10:09:38 PM",445377831363559425,445577708060172289,['445577708060172289'],33240798,MonaRedde,POS,0.9645597338676453
"@MAS alright lads, this app's only £2.99 on the AppStore by the way. 
Surely worth a try?

Il leave you to it.
#MH370 http://t.co/jrQk3dYi2N",19106719,"17 March 2014, 8:43:48 PM",445377831363559425,445556107202027520,['445556107202027520'],316294732,_PAGET,POS,0.6511891484260559
@MAS hope the people can come back safely.,19106719,"17 March 2014, 6:36:42 PM",445377831363559425,445524121888108544,['445524121888108544'],581627869,NicolasVivian,POS,0.8079736828804016
@MAS MH370 terletak di laut vietnam !,19106719,"17 March 2014, 4:24:49 PM",445377831363559425,445490929219031040,['445490929219031040'],316377307,muhammadrozik7,NEU,0.9695889353752136
@MAS why give updates that is obsolete?,19106719,"17 March 2014, 3:41:12 PM",445377831363559425,445479954718162944,['445479954718162944'],67148793,bee9100,NEG,0.7038106918334961
@MAS is there anything you're trying to hide?,19106719,"17 March 2014, 3:40:40 PM",445377831363559425,445479818550054912,['445479818550054912'],67148793,bee9100,NEU,0.9482166171073914
"@MAS thank you for the years you have served us, the malaysians. thank you for your great hospitality on-board MAS.",19106719,"17 March 2014, 2:11:15 PM",445377831363559425,445457319212482560,['445457319212482560'],2317132848,ZirahluZ,POS,0.9916889071464539
@MAS god bless n hope evry1 survive.,19106719,"17 March 2014, 1:35:32 PM",445377831363559425,445448327799115776,['445448327799115776'],720281240,Lalith143Lalith,POS,0.9582399725914001
@MAS What is the status?,19106719,"17 March 2014, 12:47:49 PM",445377831363559425,445436323164192768,['445436323164192768'],79639639,AnkitShah55,NEU,0.9726269841194153
@MAS I hope you really do your best in searching the missing plane. no more cheating or conceal.#MH370 #,19106719,"17 March 2014, 12:31:20 PM",445377831363559425,445432172535496704,['445432172535496704'],60999260,HXD1207,NEU,0.7164795398712158
"@MAS pswt brada di titik(LU 7 derajat 47'47.90"" Bujur Timur 105 derajat 13'39.59"" Elev -30m sekitar selatan ibukota Vietnam, Ho Chi Minh",19106719,"17 March 2014, 11:57:39 AM",445377831363559425,445423697172504577,['445423697172504577'],416778872,youst20,NEU,0.9761945605278015
Hi MAS: Fyi: F370 r ALL OK. INside EARTH with ETs &amp; WILL COMEBACK soon! http://t.co/GW6jTiRwvF  Hire Me@ http://t.co/N45FThdYyG  RT! :D @MAS,19106719,"17 March 2014, 11:38:59 AM",445377831363559425,445419000470577152,['445419000470577152'],1123075297,ArchAngelRich,POS,0.9377081990242004
@MAS,19106719,"17 March 2014, 10:07:41 AM",445377831363559425,445396022588502017,['445396022588502017'],1394844276,yuaysh,NEU,0.9249069094657898
@MAS I believe MAS keep Professional and can  solve it. Thx,19106719,"17 March 2014, 9:59:42 AM",445377831363559425,445394014334771200,['445394014334771200'],170243327,theosyukur21,POS,0.9350372552871704
@MAS please know that the world stand strong behind you. Do your best and don't forget to take some rest #PrayForMH370,19106719,"17 March 2014, 9:44:09 AM",445377831363559425,445390100852006912,['445390100852006912'],325508125,aliimranmn,POS,0.859557032585144
@MAS I belive Malaysia Airlines will be stronger ever after this! #PrayForMH370,19106719,"17 March 2014, 9:28:14 AM",445377831363559425,445386093198733314,['445386093198733314'],32760928,rule_spider,POS,0.9198563694953918
@MAS Wish you all luck. Families are full of hope to find the missing plane.,19106719,"17 March 2014, 9:28:13 AM",445377831363559425,445386091273543681,['445386091273543681'],764856384,KediriKiss,POS,0.9821140170097351
@MAS ((Big Hugs)) 💞💞💞💞,19106719,"17 March 2014, 9:16:44 AM",445377831363559425,445383199686803456,['445383199686803456'],37605731,adia96,NEU,0.67655348777771
@MAS  good luck SAR...,19106719,"17 March 2014, 9:11:55 AM",445377831363559425,445381989097431040,['445381989097431040'],2296278895,PidilS,POS,0.9828727841377258
@MAS I believed that MAS will do the best! MAS is us! MAS is Malaysians!,19106719,"17 March 2014, 9:04:48 AM",445377831363559425,445380198402248706,['445380198402248706'],37711666,InnanieAriffin,POS,0.9817712306976318
@MAS you have been doing a really good job.,19106719,"17 March 2014, 9:03:54 AM",445377831363559425,445379968927666176,['445379968927666176'],56020678,JUANOMORA,POS,0.9919400811195374
@mas Good luck....,19106719,"17 March 2014, 8:58:41 AM",445377831363559425,445378658719772673,['445378658719772673'],2284182372,michalwm89,POS,0.9860891103744507
@MAS Good luck in the continued search efforts. I hope #MH370 is found soon so the families can rest :-( #PrayForMH370,19106719,"17 March 2014, 8:58:37 AM",445377831363559425,445378642634620928,['445378642634620928'],43751478,SamSmette,POS,0.5167049765586853
@MAS tell the truth,19106719,"17 March 2014, 8:58:15 AM",445377831363559425,445378548795064321,['445378548795064321'],2351328667,mktory,NEU,0.9424848556518555
WHERES THE PLANE?! RT @MAS: Thank you for your support during this difficult time. As the SAR (cont) http://t.co/Ukyxo98k1q,19106719,"17 March 2014, 8:58:08 AM",445377831363559425,445378521394057217,['445378521394057217'],332556145,MVirg_12,POS,0.8892741799354553
@MAS good job..,19106719,"17 March 2014, 8:57:01 AM",445377831363559425,445378240736030720,['445378240736030720'],970184827,M_Zaidi_Ismail,POS,0.9823400974273682
@MAS Good luck.,19106719,"17 March 2014, 8:56:43 AM",445377831363559425,445378163757965313,['445378163757965313'],64325204,syedamir,POS,0.9880051016807556
