text,in_reply_to_user_id,created_at,conversation_id,id,edit_history_tweet_ids,author_id,author_name,label,score
@MAS We need the TRUTH！！！！！,19106719,"27 March 2014, 11:02:48 AM",448685583561261056,449033771883298816,['449033771883298816'],2406293888,QueenieLee4,NEU,0.9339290857315063
"@MAS @esneet4113 Until you morons find it, it's NOT LOST!!!",19106719,"27 March 2014, 8:49:18 AM",448685583561261056,449000173364977664,['449000173364977664'],1266323203,ArcticFox_am_I,NEG,0.9630942940711975
@MAS k,19106719,"27 March 2014, 5:54:44 AM",448685583561261056,448956244368576512,['448956244368576512'],66035059,karen_xxxxxxx,NEU,0.9499401450157166
"@MAS yes it's a sad news, and what are the causes of the incident ?",19106719,"27 March 2014, 3:20:56 AM",448685583561261056,448917537863262209,['448917537863262209'],2412589768,Abdulla64658035,NEG,0.9528049230575562
@MAS fucking liars.,19106719,"27 March 2014, 1:32:32 AM",448685583561261056,448890257837391873,['448890257837391873'],333892685,duck_duck_puck,NEG,0.9815464615821838
@MAS Wouldn't believe another lieing word out of your mouths.#MH370 disappeared  on March 8th.You had no clue how to handle it.Stupid asses,19106719,"27 March 2014, 12:44:36 AM",448685583561261056,448878197182980096,['448878197182980096'],2281466551,hobbit469355,NEG,0.9813956618309021
@MAS Unless you have evidence I wouldn't even go there!!!,19106719,"27 March 2014, 12:43:13 AM",448685583561261056,448877848946675712,['448877848946675712'],2352486697,Jollyjas1st,NEG,0.9133925437927246
@MAS y'all asses are gonna get suuuued if anything you've said is incorrect. #MH370 #MH370 search,19106719,"27 March 2014, 12:10:47 AM",448685583561261056,448869687037034496,['448869687037034496'],18394733,annaannaannaann,NEG,0.9542221426963806
@MAS tell the truth and dont hide any information !!!,19106719,"26 March 2014, 11:43:59 PM",448685583561261056,448862942725820416,['448862942725820416'],186024515,nouvrizky10,NEU,0.6973258852958679
@MAS Please try your utmost effort and cooperation to find the plane. We need to see concrete evidence.  It changed its course. Why was that,19106719,"26 March 2014, 10:23:07 PM",448685583561261056,448842591123931137,['448842591123931137'],378720353,Cindy_Q_Deng,NEU,0.7764652967453003
@MAS,19106719,"26 March 2014, 9:34:56 PM",448685583561261056,448830463675600896,['448830463675600896'],1394844276,yuaysh,NEU,0.9249069094657898
New leads today update 7am RT “@MAS: We're deeply saddened by the loss of #MH370.  http://t.co/MqfVwIZKJ5”,19106719,"26 March 2014, 8:53:44 PM",448685583561261056,448820098413776896,['448820098413776896'],718827319,BrienBlakelyTV,NEG,0.6123666763305664
@MAS please fulfill your responbilies!,19106719,"26 March 2014, 8:27:18 PM",448685583561261056,448813443139649536,['448813443139649536'],2175460765,hlcable,NEU,0.5281340479850769
@MAS it's a sad news. But what's the courses of this incident ?,19106719,"26 March 2014, 8:17:16 PM",448685583561261056,448810918257127424,['448810918257127424'],2412589768,Abdulla64658035,NEG,0.9239665269851685
"@MAS needs to focus on its Marque Employeur, dear @Frangoyo! Great Place to Work ... Null  #communication #PR ~ My♥ w/the families! #MH370",19106719,"26 March 2014, 8:15:36 PM",448685583561261056,448810502194745344,['448810502194745344'],1438183039,Carolicen,POS,0.6598632335662842
@MAS its political conpiracy,19106719,"26 March 2014, 8:11:20 PM",448685583561261056,448809425935937536,['448809425935937536'],2421545608,eric13141,NEU,0.9605776071548462
"@MAS Demi Allah! klau phk brkenaan nk jumpa pesawat MH370 srta black box nya,WAJIB mana2 phk transfer RM2juta ke MBB no.156012053926 sgra!!!",19106719,"26 March 2014, 6:46:20 PM",448685583561261056,448788035992186880,['448788035992186880'],1954347631,Muja25W,NEU,0.968518078327179
@MAS ๆ,19106719,"26 March 2014, 6:33:01 PM",448685583561261056,448784686135783424,['448784686135783424'],396336221,Vutwood,NEU,0.9616521596908569
@MAS  you know what happened from the beginning. Why hide it?  Misleading the world. Wish your airline goes to hell.,19106719,"26 March 2014, 4:49:20 PM",448685583561261056,448758593341247489,['448758593341247489'],115482618,tiawaiata,NEG,0.9807718396186829
@MAS Always kidding us !!! We want the truth !,19106719,"26 March 2014, 4:20:45 PM",448685583561261056,448751396897046528,['448751396897046528'],1427077698,Q_Jay_Li,NEG,0.9669036865234375
@MAS get us the evidence pls,19106719,"26 March 2014, 4:02:56 PM",448685583561261056,448746913618071553,['448746913618071553'],759441978,myleong,NEU,0.9301897287368774
@MAS Uncle Ahmad Jauhari Yahya.Bukan salah uncle atau sesiapa.Takdir.Jika uncle ayah saya pasti saya beri bahu kanan untuk uncle nangis.♥MAS,19106719,"26 March 2014, 3:48:57 PM",448685583561261056,448743397004546048,['448743397004546048'],2177672006,ZairinIsmail,NEU,0.9774413704872131
@MAS MH370,19106719,"26 March 2014, 3:26:28 PM",448685583561261056,448737737768579072,['448737737768579072'],1894488943,xSkullWiredx,NEU,0.9546880125999451
@MAS so you think  prays are enough to let us accept the fact of losing relatives and friends????,19106719,"26 March 2014, 2:40:17 PM",448685583561261056,448726116136525824,['448726116136525824'],115557577,missrubychang,NEG,0.8506244421005249
@mas let's click this adress http://t.co/9VIsI9osRN,19106719,"26 March 2014, 2:14:35 PM",448685583561261056,448719646040915968,['448719646040915968'],2382120822,AntonPu53806893,NEU,0.9716907143592834
@MAS I get the feeling your trying so hard but I think unknown forces are undermining your efforts..really looks like sabotage ...,19106719,"26 March 2014, 2:05:51 PM",448685583561261056,448717448641273856,['448717448641273856'],93002286,leon9mm,NEG,0.9266427755355835
@MAS how do you know everyone died?,19106719,"26 March 2014, 1:51:12 PM",448685583561261056,448713762158018560,['448713762158018560'],93839918,surferbabes,NEG,0.6548342704772949
@MAS Thank you for your thorough coverage of this tragic event. Have followed all of it. Having many tears in thought of everyone. #love,19106719,"26 March 2014, 1:41:56 PM",448685583561261056,448711431865655297,['448711431865655297'],87738375,Julious09,POS,0.9549307227134705
@MAS 祈祷哀悼有用么 你们置受害家属诉求不理 网传马航阴谋论 如若属实 你们就是最恶劣的真凶 ！！！！！！！,19106719,"26 March 2014, 1:27:35 PM",448685583561261056,448707820490211328,['448707820490211328'],2363705137,brr19901128,NEU,0.9346692562103271
@MAS: they deserve an explication on how this could happen. Your job now is answer to all the questions about this tragedy. #MH370,19106719,"26 March 2014, 1:26:49 PM",448685583561261056,448707627217063936,['448707627217063936'],14152109,guinnessx8,NEU,0.7043152451515198
@MAS do you have proof that it is in the bottom of the ocean? NO...then keep looking!!!,19106719,"26 March 2014, 1:15:34 PM",448685583561261056,448704794509590529,['448704794509590529'],594059235,BTRgold,NEG,0.6182173490524292
"""They have left us too soon, but they will never be forgotten""

สายการบินมาเลเซีย @MAS ทำสื่ออาลัย 239 ชีวิตใน #MH370 http://t.co/aym0ufgWjf",19106719,"26 March 2014, 1:08:27 PM",448685583561261056,448703003445317632,['448703003445317632'],15307435,yoware,NEU,0.7031116485595703
@MAS,19106719,"26 March 2014, 12:29:06 PM",448685583561261056,448693101633105921,['448693101633105921'],2365239445,connie81313,NEU,0.9249069094657898
@MAS,19106719,"26 March 2014, 12:23:06 PM",448685583561261056,448691592178958336,['448691592178958336'],232098739,ilyana1977,NEU,0.9249069094657898
@MAS @FogBelter is this the text message they sent out? Smh,19106719,"26 March 2014, 12:19:08 PM",448685583561261056,448690592277471233,['448690592277471233'],26240167,Bfiddler,NEG,0.6213322877883911
@MAS sb,19106719,"26 March 2014, 12:18:26 PM",448685583561261056,448690418041880579,['448690418041880579'],86300481,yingtoumao,NEU,0.9474971294403076
@MAS the first time in my life I HOPE hell is real so you and your government can burn in it! You have tortured the families!!,19106719,"26 March 2014, 12:16:28 PM",448685583561261056,448689920874274816,['448689920874274816'],443242380,emurph42,NEG,0.9835641384124756
@MAS you found nothing so stfu and go look for the plane. PLS,19106719,"26 March 2014, 12:14:48 PM",448685583561261056,448689504124035072,['448689504124035072'],590880630,JivanrajV,NEG,0.942773163318634
"@MAS full of bullshit, u just abandoned those families in Beijing, nil further support provided",19106719,"26 March 2014, 12:12:57 PM",448685583561261056,448689036840800256,['448689036840800256'],306513615,Slovein1120,NEG,0.980993390083313
@MAS I think you already lost the trust from mana passenger.. anyway cheer up! I have to use your company soon^^,19106719,"26 March 2014, 12:11:28 PM",448685583561261056,448688665636532224,['448688665636532224'],78582104,SeenWorld,NEU,0.5080808997154236
@MAS http://t.co/wgOP84Fyzb,19106719,"26 March 2014, 12:10:28 PM",448685583561261056,448688413613375488,['448688413613375488'],45050913,ervanj,NEU,0.9699838161468506
"@mas Should their loss indeed be confirmed, may the all rest in peace. Miracles happen.",19106719,"26 March 2014, 12:10:08 PM",448685583561261056,448688329639219201,['448688329639219201'],147424644,carloshga,POS,0.6414018273353577
@MAS @TourTravelindo were are the bodies of the deceased!,19106719,"26 March 2014, 12:07:56 PM",448685583561261056,448687775295221760,['448687775295221760'],253539939,Guide2Uganda,NEG,0.8088865280151367
@MAS hope you still can find the remains of the people involved.. so sad for all of them.. condolences..,19106719,"26 March 2014, 12:05:47 PM",448685583561261056,448687233390759936,['448687233390759936'],2339672930,adelabar1903,NEG,0.7118310332298279
@MAS We have never seen any conclusion is made by imagination. Go to find planes!,19106719,"26 March 2014, 12:01:36 PM",448685583561261056,448686181455511552,['448686181455511552'],323730422,polariszsy,NEU,0.8673985600471497
